scene_file,material,effect,script,resource_slot,logical_texture
level.SCNE,clutchtime_court_dorna:frame2_mat,asset_CLOD.fx#665af8aa17e9b3ec,asset_CLOD.aa7c7f4734576e44.script,AddOn1Sampler,
level.SCNE,clutchtime_court_dorna:frame2_mat,asset_CLOD.fx#665af8aa17e9b3ec,asset_CLOD.aa7c7f4734576e44.script,AlbedoMap,%databuild_art_root%/material_library/_generic_textures/colors/color_black_000000.png
level.SCNE,clutchtime_court_dorna:frame2_mat,asset_CLOD.fx#665af8aa17e9b3ec,asset_CLOD.aa7c7f4734576e44.script,NormalAndRoughMap,NormalAndRoughMap#c7e2d483_1751
level.SCNE,door_interiorwindowb_leftdbl:36dc6bdd:door_glass_mat,layer_base_CLOD.fx#c955b6e80bcfc225,layer_base_CLOD.b2bc46f9b344f041.script,AlbedoMap,%databuild_art_root%/substance_library/graphs/metal_aluminium/exports/metal_aluminium_basecolor.png
level.SCNE,door_interiorwindowb_leftdbl:36dc6bdd:door_glass_mat,layer_base_CLOD.fx#c955b6e80bcfc225,layer_base_CLOD.b2bc46f9b344f041.script,MetalMap,%databuild_art_root%/substance_library/graphs/metal_aluminium/exports/metal_aluminium_metallic.png
level.SCNE,door_interiorwindowb_leftdbl:36dc6bdd:door_glass_mat,layer_base_CLOD.fx#c955b6e80bcfc225,layer_base_CLOD.b2bc46f9b344f041.script,NormalAndRoughMap,NormalAndRoughMap#40afdefd_1490
level.SCNE,clutchtime_balcony_railing:railing_mat,layer_base_CLOD.fx#c955b6e80bcfc225,layer_base_CLOD.b2bc46f9b344f041.script,AlbedoMap,%databuild_art_root%/substance_library/graphs/metal_gold/exports/metal_gold_basecolor.png
level.SCNE,clutchtime_balcony_railing:railing_mat,layer_base_CLOD.fx#c955b6e80bcfc225,layer_base_CLOD.b2bc46f9b344f041.script,MetalMap,%databuild_art_root%/substance_library/graphs/metal_gold/exports/metal_gold_metallic.png
level.SCNE,clutchtime_balcony_railing:railing_mat,layer_base_CLOD.fx#c955b6e80bcfc225,layer_base_CLOD.b2bc46f9b344f041.script,NormalAndRoughMap,NormalAndRoughMap#dc3a6a54_1457
level.SCNE,clutchtime_wall_corner:wallcorner_mat,simplepbr_CLOD.fx#c1d1ddfde7a2add5,simplepbr_CLOD.a4adb603dec56647.script,AlbedoMap,%databuild_art_root%/substance_library/graphs/cast_concrete_blocks_wood/exports/concrete_tiles_wood001_basecolor.png
level.SCNE,clutchtime_wall_corner:wallcorner_mat,simplepbr_CLOD.fx#c1d1ddfde7a2add5,simplepbr_CLOD.a4adb603dec56647.script,NormalAndRoughMap,NormalAndRoughMap#300d1c8f_1544
level.SCNE,curtain100x20_arena_straight300c:curtain_arena_mat,asset_CLOD.fx#9b8b0db98fddbcf,asset_CLOD.3c6e786bfba65bcb.script,AddOn1NormalMap,%databuild_art_root%/asset_library/_generic_textures/curtain100x20_arena_straight150a.png
level.SCNE,curtain100x20_arena_straight300c:curtain_arena_mat,asset_CLOD.fx#9b8b0db98fddbcf,asset_CLOD.3c6e786bfba65bcb.script,AddOn2AlbedoMap,%databuild_art_root%/material_library/_generic_textures/grunges/substanceprocedural_dirt_4.tga
level.SCNE,curtain100x20_arena_straight300c:curtain_arena_mat,asset_CLOD.fx#9b8b0db98fddbcf,asset_CLOD.3c6e786bfba65bcb.script,AddOn2Sampler,
level.SCNE,curtain100x20_arena_straight300c:curtain_arena_mat,asset_CLOD.fx#9b8b0db98fddbcf,asset_CLOD.3c6e786bfba65bcb.script,AlbedoMap,%databuild_art_root%/substance_library/graphs/cloth_cotton/exports/cloth_cotton_basecolor.png
level.SCNE,curtain100x20_arena_straight300c:curtain_arena_mat,asset_CLOD.fx#9b8b0db98fddbcf,asset_CLOD.3c6e786bfba65bcb.script,NormalAndRoughMap,NormalAndRoughMap#9f888e21_1575
level.SCNE,clutchtime_ceiling_ribs:ceilingribs_mat,layer_base_CLOD.fx#1a2792e89532aeb0,layer_base_CLOD.ec4f41165bcb9f3d.script,AlbedoMap,%databuild_art_root%/material_library/concrete_dusty/texture/concrete_dusty_basecolor.png
level.SCNE,clutchtime_ceiling_ribs:ceilingribs_mat,layer_base_CLOD.fx#1a2792e89532aeb0,layer_base_CLOD.ec4f41165bcb9f3d.script,ConeAngleMap,%databuild_art_root%/material_library/concrete_dusty/texture/concrete_dusty_ambientocclusion.png
level.SCNE,clutchtime_ceiling_ribs:ceilingribs_mat,layer_base_CLOD.fx#1a2792e89532aeb0,layer_base_CLOD.ec4f41165bcb9f3d.script,MetalMap,%databuild_art_root%/material_library/concrete_dusty/texture/concrete_dusty_metallic.png
level.SCNE,clutchtime_ceiling_ribs:ceilingribs_mat,layer_base_CLOD.fx#1a2792e89532aeb0,layer_base_CLOD.ec4f41165bcb9f3d.script,NormalAndRoughMap,NormalAndRoughMap#a01c7991_1424
level.SCNE,clutchtime_stands_tunnel:tunnel_mat,simplepbr_CLOD.fx#c1d1ddfde7a2add5,simplepbr_CLOD.a4adb603dec56647.script,AlbedoMap,%databuild_art_root%/substance_library/graphs/cast_concrete_blocks_wood/exports/concrete_tiles_wood002_basecolor.png
level.SCNE,clutchtime_stands_tunnel:tunnel_mat,simplepbr_CLOD.fx#c1d1ddfde7a2add5,simplepbr_CLOD.a4adb603dec56647.script,NormalAndRoughMap,NormalAndRoughMap#56360bdf_1531
level.SCNE,box_electrical_commerciala:box_electrical_commercialA_mat,simplepbr_CLOD.fx#6df55f1de9bd20c,simplepbr_CLOD.ce09f2c08ab5e7fd.script,AlbedoMap,%databuild_art_root%/asset_library/box_electrical_commerciala/texture/box_electrical_commerciala_mat_c.png
level.SCNE,box_electrical_commerciala:box_electrical_commercialA_mat,simplepbr_CLOD.fx#6df55f1de9bd20c,simplepbr_CLOD.ce09f2c08ab5e7fd.script,ConeAngleMap,%databuild_art_root%/asset_library/box_electrical_commerciala/texture/box_electrical_commerciala_mat_ao.png
level.SCNE,box_electrical_commerciala:box_electrical_commercialA_mat,simplepbr_CLOD.fx#6df55f1de9bd20c,simplepbr_CLOD.ce09f2c08ab5e7fd.script,MetalMap,%databuild_art_root%/asset_library/box_electrical_commerciala/texture/box_electrical_commerciala_mat_m.png
level.SCNE,box_electrical_commerciala:box_electrical_commercialA_mat,simplepbr_CLOD.fx#6df55f1de9bd20c,simplepbr_CLOD.ce09f2c08ab5e7fd.script,NormalAndRoughMap,NormalAndRoughMap#e8190bc7_1466
level.SCNE,electrical_outlet_industrial:magic_props_socket_set_vrt_lght_mat,asset_CLOD.fx#e03eeb55d4f4252d,asset_CLOD.0246ff3f9f05c761.script,AlbedoMap,%databuild_art_root%/asset_library/electrical_outlet_industrial/texture/practice_gym_socket_set_c.png
level.SCNE,electrical_outlet_industrial:magic_props_socket_set_vrt_lght_mat,asset_CLOD.fx#e03eeb55d4f4252d,asset_CLOD.0246ff3f9f05c761.script,NormalAndRoughMap,NormalAndRoughMap#c8105279_1508
level.SCNE,light_ceilinga_round:light_mat,asset_CLOD.fx#5929216973ae368,asset_CLOD.4c5460a17270fca9.script,AddOn1AlbedoMap,%databuild_art_root%/material_library/_generic_textures/patterns/glowing_source_round.png
level.SCNE,light_ceilinga_round:light_mat,asset_CLOD.fx#5929216973ae368,asset_CLOD.4c5460a17270fca9.script,AddOn1Sampler,
level.SCNE,light_ceilinga_round:light_mat,asset_CLOD.fx#5929216973ae368,asset_CLOD.4c5460a17270fca9.script,RoughMap,%databuild_art_root%/material_library/_generic_textures/grunges/substanceprocedural_grunge_surface_001.tga
level.SCNE,electrical_switch_double:eletrical_switch_double,simplepbr_CLOD.fx#31064d399083cd56,simplepbr_CLOD.9cad528c1426248e.script,AlbedoMap,%databuild_art_root%/asset_library/electrical_switch_double/texture/eletrical_switch_double_basecolor.png
level.SCNE,electrical_switch_double:eletrical_switch_double,simplepbr_CLOD.fx#31064d399083cd56,simplepbr_CLOD.9cad528c1426248e.script,EmissiveAlbedoMap,%databuild_art_root%/asset_library/electrical_switch_double/texture/eletrical_switch_double_emissive.png
level.SCNE,electrical_switch_double:eletrical_switch_double,simplepbr_CLOD.fx#31064d399083cd56,simplepbr_CLOD.9cad528c1426248e.script,MetalMap,%databuild_art_root%/asset_library/electrical_switch_double/texture/eletrical_switch_double_metallic.png
level.SCNE,electrical_switch_double:eletrical_switch_double,simplepbr_CLOD.fx#31064d399083cd56,simplepbr_CLOD.9cad528c1426248e.script,NormalAndRoughMap,NormalAndRoughMap#8409c4aa_1443
level.SCNE,clutchtime_mural_wall:mural2_mat,asset_CLOD.fx#f36e1079bf6d0bfa,asset_CLOD.a89f798b72b4fb10.script,AddOn1RoughMap,%databuild_art_root%/asset_library/_generic_textures/brushed_metal_tileable_r.tga
level.SCNE,clutchtime_mural_wall:mural2_mat,asset_CLOD.fx#f36e1079bf6d0bfa,asset_CLOD.a89f798b72b4fb10.script,AddOn1Sampler,
level.SCNE,clutchtime_mural_wall:mural2_mat,asset_CLOD.fx#f36e1079bf6d0bfa,asset_CLOD.a89f798b72b4fb10.script,AlbedoMap,%databuild_art_root%/asset_library/clutchtime_mural_wall/texture/clutchtime_mural_02.png
level.SCNE,clutchtime_mural_wall:mural2_mat,asset_CLOD.fx#f36e1079bf6d0bfa,asset_CLOD.a89f798b72b4fb10.script,RoughMap,%databuild_art_root%/asset_library/_generic_textures/metal_steel_brushed_r.tga
level.SCNE,clutchtime_court_dornaled:flp_scrf11,led_CLOD.fx#14847e1a08124aa9,led_CLOD.7c5b8d240de87130.script,BaseSampler,
level.SCNE,clutchtime_court_dornaled:flp_scrf11,led_CLOD.fx#14847e1a08124aa9,led_CLOD.7c5b8d240de87130.script,BaseTexture,%databuild_art_root%/material_library/arena_led_s/texture/flp_cr02.png
level.SCNE,clutchtime_mural_wall:mural3_mat,asset_CLOD.fx#f36e1079bf6d0bfa,asset_CLOD.a89f798b72b4fb10.script,AddOn1RoughMap,%databuild_art_root%/asset_library/_generic_textures/brushed_metal_tileable_r.tga
level.SCNE,clutchtime_mural_wall:mural3_mat,asset_CLOD.fx#f36e1079bf6d0bfa,asset_CLOD.a89f798b72b4fb10.script,AddOn1Sampler,
level.SCNE,clutchtime_mural_wall:mural3_mat,asset_CLOD.fx#f36e1079bf6d0bfa,asset_CLOD.a89f798b72b4fb10.script,AlbedoMap,%databuild_art_root%/asset_library/clutchtime_mural_wall/texture/clutchtime_mural_03.png
level.SCNE,clutchtime_mural_wall:mural3_mat,asset_CLOD.fx#f36e1079bf6d0bfa,asset_CLOD.a89f798b72b4fb10.script,RoughMap,%databuild_art_root%/asset_library/_generic_textures/metal_steel_brushed_r.tga
level.SCNE,clutchtime_court_dorna:b15a0423:pad_mat,asset_CLOD.fx#c6ab1a76a67ddaea,asset_CLOD.9e3034cec250c3a4.script,AddOn1AlbedoMap,%databuild_art_root%/material_library/_generic_textures/colors/color_blue_00ffff.png
level.SCNE,clutchtime_court_dorna:b15a0423:pad_mat,asset_CLOD.fx#c6ab1a76a67ddaea,asset_CLOD.9e3034cec250c3a4.script,AddOn1Sampler,
level.SCNE,clutchtime_court_dorna:b15a0423:pad_mat,asset_CLOD.fx#c6ab1a76a67ddaea,asset_CLOD.9e3034cec250c3a4.script,NormalAndRoughMap,NormalAndRoughMap#7818025a_1673
level.SCNE,sign_exit_generic:sign_mat,simplepbr_CLOD.fx#31064d399083cd56,simplepbr_CLOD.9cad528c1426248e.script,AlbedoMap,%databuild_art_root%/asset_library/sign_exit_generic/texture/exit_sign_green_c.png
level.SCNE,sign_exit_generic:sign_mat,simplepbr_CLOD.fx#31064d399083cd56,simplepbr_CLOD.9cad528c1426248e.script,EmissiveAlbedoMap,%databuild_art_root%/asset_library/sign_exit_generic/texture/exit_sign_green_e.png
level.SCNE,sign_exit_generic:sign_mat,simplepbr_CLOD.fx#31064d399083cd56,simplepbr_CLOD.9cad528c1426248e.script,MetalMap,%databuild_art_root%/asset_library/sign_exit_generic/texture/exit_sign_green_m.png
level.SCNE,sign_exit_generic:sign_mat,simplepbr_CLOD.fx#31064d399083cd56,simplepbr_CLOD.9cad528c1426248e.script,NormalAndRoughMap,NormalAndRoughMap#6b90f47c_1274
level.SCNE,clutchtime_court_dornaled:flp_scrf01,led_CLOD.fx#14847e1a08124aa9,led_CLOD.7c5b8d240de87130.script,BaseSampler,
level.SCNE,clutchtime_court_dornaled:flp_scrf01,led_CLOD.fx#14847e1a08124aa9,led_CLOD.7c5b8d240de87130.script,BaseTexture,%databuild_art_root%/material_library/arena_led_s/texture/flp_cr02.png
level.SCNE,clutchtime_court_dornaled:flp_scrf05,led_CLOD.fx#14847e1a08124aa9,led_CLOD.7c5b8d240de87130.script,BaseSampler,
level.SCNE,clutchtime_court_dornaled:flp_scrf05,led_CLOD.fx#14847e1a08124aa9,led_CLOD.7c5b8d240de87130.script,BaseTexture,%databuild_art_root%/material_library/arena_led_s/texture/flp_cr02.png
level.SCNE,clutchtime_wall_f:wall_mat,layer_base_CLOD.fx#a1325a28feccb68e,layer_base_CLOD.9e9774ea370388a6.script,AlbedoMap,%databuild_art_root%/substance_library/graphs/tile_square_relief/exports/square_tile_relief_basecolor.png
level.SCNE,clutchtime_wall_f:wall_mat,layer_base_CLOD.fx#a1325a28feccb68e,layer_base_CLOD.9e9774ea370388a6.script,ConeAngleMap,%databuild_art_root%/substance_library/graphs/tile_square_relief/exports/square_tile_relief_ambientocclusion.png
level.SCNE,clutchtime_wall_f:wall_mat,layer_base_CLOD.fx#a1325a28feccb68e,layer_base_CLOD.9e9774ea370388a6.script,NormalAndRoughMap,NormalAndRoughMap#ebee4bc3_1546
level.SCNE,clutchtime_court_dornaled:flp_scrf09,led_CLOD.fx#14847e1a08124aa9,led_CLOD.7c5b8d240de87130.script,BaseSampler,
level.SCNE,clutchtime_court_dornaled:flp_scrf09,led_CLOD.fx#14847e1a08124aa9,led_CLOD.7c5b8d240de87130.script,BaseTexture,%databuild_art_root%/material_library/arena_led_s/texture/flp_cr02.png
level.SCNE,clutchtime_court_dornaled:flp_scrf04,led_CLOD.fx#14847e1a08124aa9,led_CLOD.7c5b8d240de87130.script,BaseSampler,
level.SCNE,clutchtime_court_dornaled:flp_scrf04,led_CLOD.fx#14847e1a08124aa9,led_CLOD.7c5b8d240de87130.script,BaseTexture,%databuild_art_root%/material_library/arena_led_s/texture/flp_cr02.png
level.SCNE,clutchtime_court_dornaled:flp_scrf08,led_CLOD.fx#14847e1a08124aa9,led_CLOD.7c5b8d240de87130.script,BaseSampler,
level.SCNE,clutchtime_court_dornaled:flp_scrf08,led_CLOD.fx#14847e1a08124aa9,led_CLOD.7c5b8d240de87130.script,BaseTexture,%databuild_art_root%/material_library/arena_led_s/texture/flp_cr02.png
level.SCNE,clutchtime_scorecube_screen:gamestats_ribbon_mat,led_CLOD.fx#d167410ebd02544d,led_CLOD.1717576ec6898de1.script,BaseSampler,
level.SCNE,clutchtime_scorecube_screen:gamestats_ribbon_mat,led_CLOD.fx#d167410ebd02544d,led_CLOD.1717576ec6898de1.script,BaseTexture,%databuild_art_root%/material_library/arena_led_s/texture/led_ribbon_circles_gamestats.png
level.SCNE,door_interiorwindowb_leftdbl:door_accessories_mat,asset_CLOD.fx#71e91f76384231ed,asset_CLOD.486c88a8fd9cc15f.script,AddOn1NormalAndRoughMap,AddOn1NormalAndRoughMap#96989270_1245
level.SCNE,door_interiorwindowb_leftdbl:door_accessories_mat,asset_CLOD.fx#71e91f76384231ed,asset_CLOD.486c88a8fd9cc15f.script,AlbedoMap,%databuild_art_root%/asset_library/_generic_textures/door_modular_accessories_a.tga
level.SCNE,door_interiorwindowb_leftdbl:door_accessories_mat,asset_CLOD.fx#71e91f76384231ed,asset_CLOD.486c88a8fd9cc15f.script,AlphaMask2Map,%databuild_art_root%/material_library/_generic_textures/scratches/scratches_metal_heavy.tga
level.SCNE,door_interiorwindowb_leftdbl:door_accessories_mat,asset_CLOD.fx#71e91f76384231ed,asset_CLOD.486c88a8fd9cc15f.script,ConeAngleMap,%databuild_art_root%/asset_library/_generic_textures/door_modular_accessories_ao.tga
level.SCNE,door_interiorwindowb_leftdbl:door_accessories_mat,asset_CLOD.fx#71e91f76384231ed,asset_CLOD.486c88a8fd9cc15f.script,NormalMap,%databuild_art_root%/material_library/_generic_textures/surface_variations/surfacevariation_metal_gold_normal.tga
level.SCNE,clutchtime_mural_wall:mural1_mat,asset_CLOD.fx#f36e1079bf6d0bfa,asset_CLOD.a89f798b72b4fb10.script,AddOn1RoughMap,%databuild_art_root%/asset_library/_generic_textures/brushed_metal_tileable_r.tga
level.SCNE,clutchtime_mural_wall:mural1_mat,asset_CLOD.fx#f36e1079bf6d0bfa,asset_CLOD.a89f798b72b4fb10.script,AddOn1Sampler,
level.SCNE,clutchtime_mural_wall:mural1_mat,asset_CLOD.fx#f36e1079bf6d0bfa,asset_CLOD.a89f798b72b4fb10.script,AlbedoMap,%databuild_art_root%/asset_library/clutchtime_mural_wall/texture/clutchtime_mural_01.png
level.SCNE,clutchtime_mural_wall:mural1_mat,asset_CLOD.fx#f36e1079bf6d0bfa,asset_CLOD.a89f798b72b4fb10.script,RoughMap,%databuild_art_root%/asset_library/_generic_textures/metal_steel_brushed_r.tga
level.SCNE,clutchtime_balcony_b:balcony2_amt,asset_CLOD.fx#208c0c57e2b67b71,asset_CLOD.62e37e2d3de966f5.script,AddOn1AlbedoMap,%databuild_art_root%/material_library/_generic_textures/grunges/substanceprocedural_grunge_surface_006.tga
level.SCNE,clutchtime_balcony_b:balcony2_amt,asset_CLOD.fx#208c0c57e2b67b71,asset_CLOD.62e37e2d3de966f5.script,AddOn1RoughMap,%databuild_art_root%/material_library/_generic_textures/grunges/substanceprocedural_grunge_surface_006.tga
level.SCNE,clutchtime_balcony_b:balcony2_amt,asset_CLOD.fx#208c0c57e2b67b71,asset_CLOD.62e37e2d3de966f5.script,AddOn1Sampler,
level.SCNE,clutchtime_balcony_b:balcony2_amt,asset_CLOD.fx#208c0c57e2b67b71,asset_CLOD.62e37e2d3de966f5.script,AlbedoMap,%databuild_art_root%/substance_library/graphs/concrete_spotted/exports/concrete_spotted_basecolor.png
level.SCNE,clutchtime_balcony_b:balcony2_amt,asset_CLOD.fx#208c0c57e2b67b71,asset_CLOD.62e37e2d3de966f5.script,NormalAndRoughMap,NormalAndRoughMap#2e6a4cae_1639
level.SCNE,clutchtime_scorecube_screen:metal_mat,sng_multimaterial_CLOD.fx#dcf4bb7e14b597db,sng_multimaterial_CLOD.b03b46481e2c8b4d.script,basemat_albedo,%databuild_art_root%/substance_library/graphs/painted_metal_scratched/exports/darkgrey_metal_scratched_basecolor.png
level.SCNE,clutchtime_scorecube_screen:metal_mat,sng_multimaterial_CLOD.fx#dcf4bb7e14b597db,sng_multimaterial_CLOD.b03b46481e2c8b4d.script,basemat_metallic,%databuild_art_root%/substance_library/graphs/painted_metal_scratched/exports/painted_metal_scratched_metallic.png
level.SCNE,clutchtime_scorecube_screen:metal_mat,sng_multimaterial_CLOD.fx#dcf4bb7e14b597db,sng_multimaterial_CLOD.b03b46481e2c8b4d.script,basemat_normal,%databuild_art_root%/substance_library/graphs/painted_metal_scratched/exports/painted_metal_scratched_normal.png
level.SCNE,clutchtime_scorecube_screen:metal_mat,sng_multimaterial_CLOD.fx#dcf4bb7e14b597db,sng_multimaterial_CLOD.b03b46481e2c8b4d.script,basemat_roughness,%databuild_art_root%/substance_library/graphs/painted_metal_scratched/exports/painted_metal_scratched_roughness.png
level.SCNE,lighting_suspendedtrack_metalb:lighting_suspendedtrack_metalb_vcfxshader,simplepbr_CLOD.fx#5533ce6093cfefc9,simplepbr_CLOD.9cad528c1426248e.script,AlbedoMap,%databuild_art_root%/asset_library/lighting_suspendedtrack_metalb/texture/lighting_suspendedtrack_metalb_mat_c.png
level.SCNE,lighting_suspendedtrack_metalb:lighting_suspendedtrack_metalb_vcfxshader,simplepbr_CLOD.fx#5533ce6093cfefc9,simplepbr_CLOD.9cad528c1426248e.script,ConeAngleMap,%databuild_art_root%/asset_library/lighting_suspendedtrack_metalb/texture/lighting_suspendedtrack_metalb_mat_ao.png
level.SCNE,lighting_suspendedtrack_metalb:lighting_suspendedtrack_metalb_vcfxshader,simplepbr_CLOD.fx#5533ce6093cfefc9,simplepbr_CLOD.9cad528c1426248e.script,EmissiveAlbedoMap,%databuild_art_root%/asset_library/lighting_suspendedtrack_metalb/texture/lighting_suspendedtrack_metalb_mat_e.png
level.SCNE,lighting_suspendedtrack_metalb:lighting_suspendedtrack_metalb_vcfxshader,simplepbr_CLOD.fx#5533ce6093cfefc9,simplepbr_CLOD.9cad528c1426248e.script,MetalMap,%databuild_art_root%/asset_library/lighting_suspendedtrack_metalb/texture/lighting_suspendedtrack_metalb_mat_m.png
level.SCNE,lighting_suspendedtrack_metalb:lighting_suspendedtrack_metalb_vcfxshader,simplepbr_CLOD.fx#5533ce6093cfefc9,simplepbr_CLOD.9cad528c1426248e.script,NormalAndRoughMap,NormalAndRoughMap#4529c4c1_1530
level.SCNE,curtain100x20_arena_straight500c:7783941f:curtain_arena_mat,asset_CLOD.fx#9b8b0db98fddbcf,asset_CLOD.3c6e786bfba65bcb.script,AddOn1NormalMap,%databuild_art_root%/asset_library/_generic_textures/curtain100x20_arena_straight250a_n.png
level.SCNE,curtain100x20_arena_straight500c:7783941f:curtain_arena_mat,asset_CLOD.fx#9b8b0db98fddbcf,asset_CLOD.3c6e786bfba65bcb.script,AddOn2AlbedoMap,%databuild_art_root%/material_library/_generic_textures/grunges/substanceprocedural_dirt_4.tga
level.SCNE,curtain100x20_arena_straight500c:7783941f:curtain_arena_mat,asset_CLOD.fx#9b8b0db98fddbcf,asset_CLOD.3c6e786bfba65bcb.script,AddOn2Sampler,
level.SCNE,curtain100x20_arena_straight500c:7783941f:curtain_arena_mat,asset_CLOD.fx#9b8b0db98fddbcf,asset_CLOD.3c6e786bfba65bcb.script,AlbedoMap,%databuild_art_root%/substance_library/graphs/cloth_cotton/exports/cloth_cotton_basecolor.png
level.SCNE,curtain100x20_arena_straight500c:7783941f:curtain_arena_mat,asset_CLOD.fx#9b8b0db98fddbcf,asset_CLOD.3c6e786bfba65bcb.script,NormalAndRoughMap,NormalAndRoughMap#9f888e21_1575
level.SCNE,clutchtime_court_dornaled:flp_scrf10,led_CLOD.fx#14847e1a08124aa9,led_CLOD.7c5b8d240de87130.script,BaseSampler,
level.SCNE,clutchtime_court_dornaled:flp_scrf10,led_CLOD.fx#14847e1a08124aa9,led_CLOD.7c5b8d240de87130.script,BaseTexture,%databuild_art_root%/material_library/arena_led_s/texture/flp_cr02.png
level.SCNE,clutchtime_ceilingpanel_c:panelc_mat,layer_base_CLOD.fx#72407e286031da1b,layer_base_CLOD.5e02b4571b7eb42d.script,AlbedoMap,%databuild_art_root%/substance_library/graphs/floor_hardwood/exports/floor_hardwood_americancherry_planks_basecolor.png
level.SCNE,clutchtime_ceilingpanel_c:panelc_mat,layer_base_CLOD.fx#72407e286031da1b,layer_base_CLOD.5e02b4571b7eb42d.script,NormalAndRoughMap,NormalAndRoughMap#2e150571_1562
level.SCNE,clutchtime_scorecube_supportpipes:holder_mat,sng_multimaterial_CLOD.fx#dcf4bb7e14b597db,sng_multimaterial_CLOD.b03b46481e2c8b4d.script,basemat_albedo,%databuild_art_root%/substance_library/graphs/painted_metal_scratched/exports/grey_metal_scratched_basecolor.png
level.SCNE,clutchtime_scorecube_supportpipes:holder_mat,sng_multimaterial_CLOD.fx#dcf4bb7e14b597db,sng_multimaterial_CLOD.b03b46481e2c8b4d.script,basemat_metallic,%databuild_art_root%/substance_library/graphs/painted_metal_scratched/exports/painted_metal_scratched_metallic.png
level.SCNE,clutchtime_scorecube_supportpipes:holder_mat,sng_multimaterial_CLOD.fx#dcf4bb7e14b597db,sng_multimaterial_CLOD.b03b46481e2c8b4d.script,basemat_normal,%databuild_art_root%/substance_library/graphs/painted_metal_scratched/exports/painted_metal_scratched_normal.png
level.SCNE,clutchtime_scorecube_supportpipes:holder_mat,sng_multimaterial_CLOD.fx#dcf4bb7e14b597db,sng_multimaterial_CLOD.b03b46481e2c8b4d.script,basemat_roughness,%databuild_art_root%/substance_library/graphs/painted_metal_scratched/exports/painted_metal_scratched_roughness.png
level.SCNE,clutchtime_crowd_seating:chair,asset_CLOD.fx#6bc193fe802afde0,asset_CLOD.7ad989b32bb7317d.script,AddOn1AlbedoMap,%databuild_art_root%/asset_library/_generic_textures/arena_chairseatback_s_albedo_mask.png
level.SCNE,clutchtime_crowd_seating:chair,asset_CLOD.fx#6bc193fe802afde0,asset_CLOD.7ad989b32bb7317d.script,AlbedoMap,%databuild_art_root%/asset_library/_generic_textures/arena_chairseatback_s_albedo.png
level.SCNE,clutchtime_crowd_seating:chair,asset_CLOD.fx#6bc193fe802afde0,asset_CLOD.7ad989b32bb7317d.script,NormalAndRoughMap,NormalAndRoughMap#7f9e138a_1543
level.SCNE,clutchtime_balcony_b:balcony4_mat,asset_CLOD.fx#208c0c57e2b67b71,asset_CLOD.62e37e2d3de966f5.script,AddOn1AlbedoMap,%databuild_art_root%/material_library/_generic_textures/grunges/substanceprocedural_grunge_surface_006.tga
level.SCNE,clutchtime_balcony_b:balcony4_mat,asset_CLOD.fx#208c0c57e2b67b71,asset_CLOD.62e37e2d3de966f5.script,AddOn1RoughMap,%databuild_art_root%/material_library/_generic_textures/grunges/substanceprocedural_grunge_surface_006.tga
level.SCNE,clutchtime_balcony_b:balcony4_mat,asset_CLOD.fx#208c0c57e2b67b71,asset_CLOD.62e37e2d3de966f5.script,AddOn1Sampler,
level.SCNE,clutchtime_balcony_b:balcony4_mat,asset_CLOD.fx#208c0c57e2b67b71,asset_CLOD.62e37e2d3de966f5.script,AlbedoMap,%databuild_art_root%/substance_library/graphs/concrete_spotted/exports/concrete_spotted_basecolor.png
level.SCNE,clutchtime_balcony_b:balcony4_mat,asset_CLOD.fx#208c0c57e2b67b71,asset_CLOD.62e37e2d3de966f5.script,NormalAndRoughMap,NormalAndRoughMap#2e6a4cae_1639
level.SCNE,clutchtime_floor_apron:floor_mat,layer_base_CLOD.fx#72407e286031da1b,layer_base_CLOD.5e02b4571b7eb42d.script,AlbedoMap,%databuild_art_root%/substance_library/graphs/floor_hardwood/exports/floor_hardwood_ash_planks_basecolor.png
level.SCNE,clutchtime_floor_apron:floor_mat,layer_base_CLOD.fx#72407e286031da1b,layer_base_CLOD.5e02b4571b7eb42d.script,NormalAndRoughMap,NormalAndRoughMap#2e150571_1562
level.SCNE,floor_clutchtime_court:floor_line_mat,floor.fx#64ea5c821566f830,floor.8de24a65baa38b23.script,BaseMaterialTexture,BaseMaterialTexture#24fc4126_594
level.SCNE,floor_clutchtime_court:floor_line_mat,floor.fx#64ea5c821566f830,floor.8de24a65baa38b23.script,DetailAlbedoTexture,%databuild_art_root%/material_library/_generic_textures/courts_shared/floor_line.png
level.SCNE,floor_clutchtime_court:floor_line_mat,floor.fx#64ea5c821566f830,floor.8de24a65baa38b23.script,DetailNormalRoughConeTexture,DetailNormalRoughConeTexture#8943058b_2172
level.SCNE,floor_clutchtime_court:floor_line_mat1,floor.fx#64ea5c821566f830,floor.8de24a65baa38b23.script,BaseMaterialTexture,BaseMaterialTexture#24fc4126_594
level.SCNE,floor_clutchtime_court:floor_line_mat1,floor.fx#64ea5c821566f830,floor.8de24a65baa38b23.script,DetailAlbedoTexture,%databuild_art_root%/material_library/_generic_textures/courts_shared/floor_line.png
level.SCNE,floor_clutchtime_court:floor_line_mat1,floor.fx#64ea5c821566f830,floor.8de24a65baa38b23.script,DetailNormalRoughConeTexture,DetailNormalRoughConeTexture#8943058b_2172
