scene_file,model,mesh,material,primitive_type,index_count,radius,min,max,index_binary,vertex_binaries
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@mural@clutchtime_mural_handrail:clutchtime_mural_handrail_low,clutchtime_mural_handrail_geo_lowShape,clutchtime_balcony_railing:railing_mat,TRIANGLE_LIST,44904,2522.7561,"[-2521.36694,0.0,-24.8120117]","[2524.07617,68.2810059,619.600098]",IndexBuffer.308058bbdb7182b5.gz,VertexBuffer.fc93808615eb7dac.gz;VertexBuffer.cc5928d758be2bf3.gz;VertexBuffer.7b45a5f963b7faa2.gz
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@scorecube@clutchtime_scorecube_spiral:clutchtime_scorecube_spiral_low,clutchtime_scorecube_spiral_geo_lowShape,clutchtime_ceilingpanellight_e:lighte_mat,TRIANGLE_LIST,900,786.28418,"[-609.803467,-0.552612305,-1217.87146]","[605.791443,1120.06006,0.126220703]",IndexBuffer.dfefe7b7ea0b6019.gz,VertexBuffer.e029cb9cdb47debc.bin;VertexBuffer.4870729034c5aa5f.bin;VertexBuffer.36190778ab75a1de.gz
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@scorecube@clutchtime_scorecube_spiral:clutchtime_scorecube_spiral_low,,clutchtime_scorecube_screen:metal_mat,,6336,786.28418,"[-609.803467,-0.552612305,-1217.87146]","[605.791443,1120.06006,0.126220703]",IndexBuffer.dfefe7b7ea0b6019.gz,VertexBuffer.e029cb9cdb47debc.bin;VertexBuffer.4870729034c5aa5f.bin;VertexBuffer.36190778ab75a1de.gz
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@walls@clutchtime_wall_a:clutchtime_wall_a_low,clutchtime_wall_a_geo_lowShape,clutchtime_ceiling_ribs:ceilingribs_mat,TRIANGLE_LIST,246,2757.33008,"[-858.27832,0.0,-4774.28809]","[307.1604,2163.19092,289.083496]",IndexBuffer.20f7a6a2a165d4de.bin,VertexBuffer.0acf0511ac7b76ab.bin;VertexBuffer.5485cb9bb09668d6.bin;VertexBuffer.4b6fe99d647755da.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@walls@clutchtime_wall_a:clutchtime_wall_a_low,,clutchtime_wall_c:wall_mat,,282,2757.33008,"[-858.27832,0.0,-4774.28809]","[307.1604,2163.19092,289.083496]",IndexBuffer.20f7a6a2a165d4de.bin,VertexBuffer.0acf0511ac7b76ab.bin;VertexBuffer.5485cb9bb09668d6.bin;VertexBuffer.4b6fe99d647755da.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panelslights@clutchtime_ceilingpanellight_d_0:clutchtime_ceilingpanellight_d_low,clutchtime_ceilingpanellight_d_geo_lowShape,clutchtime_ceilingpanellight_e:lighte_mat,TRIANGLE_LIST,312,2456.02637,"[-2455.92041,0.0,-41.949585]","[2455.92065,0.0,208.356201]",IndexBuffer.059b7c5c72f09854.bin,VertexBuffer.dd38cb3580511597.bin;VertexBuffer.16e80e5bdf731c1b.bin;VertexBuffer.5a2b413425b121ec.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@walls@clutchtime_wall_corner_2:clutchtime_wall_corner_low,clutchtime_wall_corner_geo_lowShape,clutchtime_wall_corner:wallcorner_mat,TRIANGLE_LIST,12,440.84613,"[-397.973022,0.0,-397.973145]","[0.0,678.687012,0.0]",IndexBuffer.eb42e9881d673390.bin,VertexBuffer.d4f0953411098944.bin;VertexBuffer.ab562fda1d972075.bin;VertexBuffer.1994021ce06d8923.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@clutchtime_mural_wall:clutchtime_mural_wall_low,clutchtime_mural_wall_geo_lowShape,clutchtime_mural_wall:led_mat,TRIANGLE_LIST,588,2461.61279,"[-2412.52979,-3.05175781e-05,-6.10351563e-05]","[2412.46851,978.540649,429.030273]",IndexBuffer.bf1ff40d244fd968.bin,VertexBuffer.66e4f18482b9747f.bin;VertexBuffer.1db9d6e86739e81f.bin;VertexBuffer.dc729904104d551d.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@clutchtime_mural_wall:clutchtime_mural_wall_low,,clutchtime_mural_wall:mural1_mat,,54,2461.61279,"[-2412.52979,-3.05175781e-05,-6.10351563e-05]","[2412.46851,978.540649,429.030273]",IndexBuffer.bf1ff40d244fd968.bin,VertexBuffer.66e4f18482b9747f.bin;VertexBuffer.1db9d6e86739e81f.bin;VertexBuffer.dc729904104d551d.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@clutchtime_mural_wall:clutchtime_mural_wall_low,,clutchtime_mural_wall:mural2_mat,,54,2461.61279,"[-2412.52979,-3.05175781e-05,-6.10351563e-05]","[2412.46851,978.540649,429.030273]",IndexBuffer.bf1ff40d244fd968.bin,VertexBuffer.66e4f18482b9747f.bin;VertexBuffer.1db9d6e86739e81f.bin;VertexBuffer.dc729904104d551d.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@clutchtime_mural_wall:clutchtime_mural_wall_low,,clutchtime_mural_wall:mural3_mat,,54,2461.61279,"[-2412.52979,-3.05175781e-05,-6.10351563e-05]","[2412.46851,978.540649,429.030273]",IndexBuffer.bf1ff40d244fd968.bin,VertexBuffer.66e4f18482b9747f.bin;VertexBuffer.1db9d6e86739e81f.bin;VertexBuffer.dc729904104d551d.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@clutchtime_mural_wall:clutchtime_mural_wall_low,,clutchtime_mural_wall:mural4_mat,,54,2461.61279,"[-2412.52979,-3.05175781e-05,-6.10351563e-05]","[2412.46851,978.540649,429.030273]",IndexBuffer.bf1ff40d244fd968.bin,VertexBuffer.66e4f18482b9747f.bin;VertexBuffer.1db9d6e86739e81f.bin;VertexBuffer.dc729904104d551d.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@clutchtime_mural_wall:clutchtime_mural_wall_low,,clutchtime_mural_wall:mural5_mat,,36,2461.61279,"[-2412.52979,-3.05175781e-05,-6.10351563e-05]","[2412.46851,978.540649,429.030273]",IndexBuffer.bf1ff40d244fd968.bin,VertexBuffer.66e4f18482b9747f.bin;VertexBuffer.1db9d6e86739e81f.bin;VertexBuffer.dc729904104d551d.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@clutchtime_mural_wall:clutchtime_mural_wall_low,,clutchtime_mural_wall:mural_mat,,1428,2461.61279,"[-2412.52979,-3.05175781e-05,-6.10351563e-05]","[2412.46851,978.540649,429.030273]",IndexBuffer.bf1ff40d244fd968.bin,VertexBuffer.66e4f18482b9747f.bin;VertexBuffer.1db9d6e86739e81f.bin;VertexBuffer.dc729904104d551d.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@doors@box_electrical_commerciala:box_electrical_commerciala_low,box_electrical_commerciala_geoShape,box_electrical_commerciala:box_electrical_commercialA_mat,TRIANGLE_LIST,30,68.7759247,"[-25.4000015,-63.5,-7.30249929]","[25.3760433,63.5,7.30249977]",IndexBuffer.d5ebbaf694f774b9.bin,VertexBuffer.e9dc342333759af1.bin;VertexBuffer.28e56caa8078eb21.bin;VertexBuffer.96e7d31246664f61.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@stands@clutchtime_stair_4step_2:clutchtime_stair_4step_low,clutchtime_stair_4step_geo_lowShape,clutchtime_stair_3step:light_mat,TRIANGLE_LIST,24,181.692978,"[-2.27373675e-13,0.0,-314.998901]","[115.0,140.000031,6.86645508e-05]",IndexBuffer.7079a0acdd8a3734.bin,VertexBuffer.86cee40c1eb9f7af.bin;VertexBuffer.8ce5cb92a9f14242.bin;VertexBuffer.94d81c4770f46d9e.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@stands@clutchtime_stair_4step_2:clutchtime_stair_4step_low,,clutchtime_stair_3step:steps_mat,,264,181.692978,"[-2.27373675e-13,0.0,-314.998901]","[115.0,140.000031,6.86645508e-05]",IndexBuffer.7079a0acdd8a3734.bin,VertexBuffer.86cee40c1eb9f7af.bin;VertexBuffer.8ce5cb92a9f14242.bin;VertexBuffer.94d81c4770f46d9e.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@doors@electrical_outlet_industrial_0:electircal_outlet_industrial,electircal_outlet_industrial_geoShape,electrical_outlet_industrial:magic_props_socket_set_vrt_lght_mat,TRIANGLE_LIST,210,13.3303413,"[-9.11181641,0.0,-3.92687988]","[9.11181641,18.8966064,3.92687988]",IndexBuffer.4c1943117fe62328.bin,VertexBuffer.6edda968ee30e4bb.bin;VertexBuffer.7ff1eac2995d8f1c.bin;VertexBuffer.92a351b2ac12ca4e.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@apron@clutchtime_floor_apron:clutchtime_floor_apron_low,clutchtime_floor_apron_geo_lowShape,clutchtime_floor_apron:floor_mat,TRIANGLE_LIST,48,8384.16602,"[-7500.0,0.0,-5128.43848]","[5420.20508,0.0,5560.11816]",IndexBuffer.08d0ffb842995ab8.bin,VertexBuffer.9a5fd52030714447.bin;VertexBuffer.dbb06d372240c1f1.bin;VertexBuffer.cfebbcac1c079478.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@stands@clutchtime_crowd_seating:clutchtime_crowd_seating_low,crowd_bowlrow2seat_cushiona_geo_lowShape,clutchtime_crowd_seating:chair,TRIANGLE_LIST,26736,2544.20776,"[-3937.55957,23.3498535,-2399.1665]","[-1544.797,895.037354,2401.18872]",IndexBuffer.014d4b88d79127a8.gz,VertexBuffer.b9707a0682793e64.gz;VertexBuffer.17a41d0026ff6592.gz;VertexBuffer.eb974b3c35b4d68e.gz
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@stands@clutchtime_crowd_seating:clutchtime_crowd_seating_low,crowd_bowlrow3seat_cushiona_geo_lowShape,,,120,2544.20776,"[-3937.55957,23.3498535,-2399.1665]","[-1544.797,895.037354,2401.18872]",IndexBuffer.014d4b88d79127a8.gz,VertexBuffer.b9707a0682793e64.gz;VertexBuffer.17a41d0026ff6592.gz;VertexBuffer.eb974b3c35b4d68e.gz
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@stands@clutchtime_crowd_seating:clutchtime_crowd_seating_low,crowd_bowlrow4seat_cushiona_geo_lowShape,,,24,2544.20776,"[-3937.55957,23.3498535,-2399.1665]","[-1544.797,895.037354,2401.18872]",IndexBuffer.014d4b88d79127a8.gz,VertexBuffer.b9707a0682793e64.gz;VertexBuffer.17a41d0026ff6592.gz;VertexBuffer.eb974b3c35b4d68e.gz
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@stands@clutchtime_crowd_seating:clutchtime_crowd_seating_low,crowd_bowlrow5seat_cushiona_geo_lowShape,,,24,2544.20776,"[-3937.55957,23.3498535,-2399.1665]","[-1544.797,895.037354,2401.18872]",IndexBuffer.014d4b88d79127a8.gz,VertexBuffer.b9707a0682793e64.gz;VertexBuffer.17a41d0026ff6592.gz;VertexBuffer.eb974b3c35b4d68e.gz
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@stands@clutchtime_crowd_seating:clutchtime_crowd_seating_low,crowd_bowlrow6seat_cushiona_geo_lowShape,,,60,2544.20776,"[-3937.55957,23.3498535,-2399.1665]","[-1544.797,895.037354,2401.18872]",IndexBuffer.014d4b88d79127a8.gz,VertexBuffer.b9707a0682793e64.gz;VertexBuffer.17a41d0026ff6592.gz;VertexBuffer.eb974b3c35b4d68e.gz
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@stands@clutchtime_crowd_seating:clutchtime_crowd_seating_low,crowd_bowlrow7seat_cushiona_geo_lowShape,,,492,2544.20776,"[-3937.55957,23.3498535,-2399.1665]","[-1544.797,895.037354,2401.18872]",IndexBuffer.014d4b88d79127a8.gz,VertexBuffer.b9707a0682793e64.gz;VertexBuffer.17a41d0026ff6592.gz;VertexBuffer.eb974b3c35b4d68e.gz
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@stands@clutchtime_crowd_seating:clutchtime_crowd_seating_low,crowd_bowlrow8seat_cushiona_geo_lowShape,,,300,2544.20776,"[-3937.55957,23.3498535,-2399.1665]","[-1544.797,895.037354,2401.18872]",IndexBuffer.014d4b88d79127a8.gz,VertexBuffer.b9707a0682793e64.gz;VertexBuffer.17a41d0026ff6592.gz;VertexBuffer.eb974b3c35b4d68e.gz
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@stands@clutchtime_crowd_seating:clutchtime_crowd_seating_low,crowd_bowlrow9seat_cushiona_geo_lowShape,,,216,2544.20776,"[-3937.55957,23.3498535,-2399.1665]","[-1544.797,895.037354,2401.18872]",IndexBuffer.014d4b88d79127a8.gz,VertexBuffer.b9707a0682793e64.gz;VertexBuffer.17a41d0026ff6592.gz;VertexBuffer.eb974b3c35b4d68e.gz
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panelslights@clutchtime_ceilingpanellight_i:clutchtime_ceilingpanellight_i_low,clutchtime_ceilingpanellight_i_geo_lowShape,clutchtime_ceilingpanellight_e:lighte_mat,TRIANGLE_LIST,348,2495.02734,"[-2488.82812,-6.59383659e-12,-81.2941895]","[2488.82812,0.0,290.537842]",IndexBuffer.02c055b76eaeed8f.bin,VertexBuffer.8af1ef6baf3e5f99.bin;VertexBuffer.6d468d2ab83005f7.bin;VertexBuffer.6a888350db7a7cd6.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panelslights@clutchtime_ceilingpanellight_a_3:clutchtime_ceilingpanellight_a_low,clutchtime_ceilingpanellight_a_geo_lowShape,clutchtime_ceilingpanellight_e:lighte_mat,TRIANGLE_LIST,312,2456.22974,"[-2455.92017,0.0,-53.130127]","[2455.92065,0.0,398.155029]",IndexBuffer.84e2f3ffbfbc30fe.bin,VertexBuffer.8f940798e932624a.bin;VertexBuffer.b193b9fe4023801f.bin;VertexBuffer.bc71ab9ab38304c5.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@clutchtimecurtainstunnels1@Prototype_arena_curtains_prototype_2@curtain100x20_arena_straight300c_2:curtain100x20_arena_straight300c,curtain100x20_arena_straight300c_geoShape,curtain100x20_arena_straight300c:curtain_arena_mat,TRIANGLE_LIST,1107,158.097153,"[0.10194622,1.1920929e-07,0.0]","[99.8614807,299.931915,19.5442104]",IndexBuffer.9d86d41a0b59b343.bin,VertexBuffer.66471ac647e297e9.bin;VertexBuffer.ff633302a8643b28.bin;VertexBuffer.d3c3a3aaf013c764.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@doors@electical_outlet_common_aluminum:eletrical_oulet_common,eletrical_oulet_common_geoShape,electrical_outleta_dual:sockets_and_light_switch_01_mat1,TRIANGLE_LIST,138,6.9414134,"[-3.72316074,0.0,-0.503441811]","[3.72315884,11.8877563,0.503486633]",IndexBuffer.42dce16f4e3a826d.bin,VertexBuffer.170aa62c32030d99.bin;VertexBuffer.71178ba9f0e24eba.bin;VertexBuffer.c9f65f24e66e103e.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panelslights@clutchtime_ceilingpanellight_g:clutchtime_ceilingpanellight_g_low,clutchtime_ceilingpanellight_g_geo_lowShape,clutchtime_ceilingpanellight_e:lighte_mat,TRIANGLE_LIST,258,2074.02344,"[-2074.02344,2.27373675e-13,-166.489563]","[2074.02344,2.27373675e-13,216.79834]",IndexBuffer.e4c73dbf1dee31b1.bin,VertexBuffer.39e1358206850b45.bin;VertexBuffer.6fb34c2c7a74a035.bin;VertexBuffer.977d07d6c7b05b85.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@clutchtimecurtainstunnels1@Prototype_arena_curtains_prototype_2@curtain100x20_arena_straight400c_9:curtain100x20_arena_straight400c,curtain100x20_arena_straight400c_geoShape,curtain100x20_arena_straight400c:curtain_arena_mat,TRIANGLE_LIST,852,206.106277,"[0.034989577,0.0,0.0]","[99.9527588,399.91452,18.7387772]",IndexBuffer.68165f69e868a526.bin,VertexBuffer.8be96d6470e0d5ea.bin;VertexBuffer.59e27e02ab540a12.bin;VertexBuffer.9f0e9048a338eb78.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@doors@door_interiorwindowb_rightdbl_2:door_interiorwindowb_rightdbl,window_geo_272Shape,door_interiorwindowb_leftdbl:36dc6bdd:door_glass_mat,TRIANGLE_LIST,12,132.258606,"[-6.12280273,5.54833957e-14,-0.433654785]","[10.9864502,241.239746,110.092163]",IndexBuffer.70ad9f582fa9fdee.gz,VertexBuffer.fb469fa9437370cc.bin;VertexBuffer.5963c3f0abef4c27.bin;VertexBuffer.ee190f27f6b43f56.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@doors@door_interiorwindowb_rightdbl_2:door_interiorwindowb_rightdbl,door_accessories_geo_173Shape,door_interiorwindowb_leftdbl:door_accessories_mat,,120,132.258606,"[-6.12280273,5.54833957e-14,-0.433654785]","[10.9864502,241.239746,110.092163]",IndexBuffer.70ad9f582fa9fdee.gz,VertexBuffer.fb469fa9437370cc.bin;VertexBuffer.5963c3f0abef4c27.bin;VertexBuffer.ee190f27f6b43f56.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@doors@door_interiorwindowb_rightdbl_2:door_interiorwindowb_rightdbl,door_geo_221Shape,door_interiorwindowb_leftdbl:door_interior_glass,,4116,132.258606,"[-6.12280273,5.54833957e-14,-0.433654785]","[10.9864502,241.239746,110.092163]",IndexBuffer.70ad9f582fa9fdee.gz,VertexBuffer.fb469fa9437370cc.bin;VertexBuffer.5963c3f0abef4c27.bin;VertexBuffer.ee190f27f6b43f56.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling@clutchtime_ceiling_a:clutchtime_ceiling_a_low,clutchtime_ceiling_a_geo_lowShape,clutchtime_ceiling_a:ceilinga_mat,TRIANGLE_LIST,834,4087.51123,"[0.0,0.0,-5785.69336]","[5773.38623,612.474121,0.000244141]",IndexBuffer.92d355695cf84b6d.bin,VertexBuffer.f36bacd1df67e8ec.bin;VertexBuffer.6d96c6ae518522cd.bin;VertexBuffer.1fac5c73a0bf4c33.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@walls@clutchtime_wall_d:clutchtime_wall_d_low,clutchtime_wall_d_geo_lowShape,clutchtime_ceiling_ribs:ceilingribs_mat,TRIANGLE_LIST,246,1825.68201,"[-369.629883,-1.7544317e-13,-2636.44482]","[307.1604,2163.19092,289.083496]",IndexBuffer.bf06c667de106dfe.bin,VertexBuffer.c806893497c954ba.bin;VertexBuffer.d2365d7bcc1a3a95.bin;VertexBuffer.3e83038445b7eecf.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@walls@clutchtime_wall_d:clutchtime_wall_d_low,,clutchtime_wall_c:wall_mat,,282,1825.68201,"[-369.629883,-1.7544317e-13,-2636.44482]","[307.1604,2163.19092,289.083496]",IndexBuffer.bf06c667de106dfe.bin,VertexBuffer.c806893497c954ba.bin;VertexBuffer.d2365d7bcc1a3a95.bin;VertexBuffer.3e83038445b7eecf.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@scorecube@clutchtime_scorecube_supportring:clutchtime_scorecube_supportring_low,clutchtime_scorecube_supportring_geo_lowShape,clutchtime_scorecube_screen:metal_mat,TRIANGLE_LIST,2160,570.341797,"[-566.472351,0.000106812,-1114.66382]","[547.042114,241.466034,4.76837158e-06]",IndexBuffer.fb1f7ecc0c5deaf1.bin,VertexBuffer.e44da32676791aaf.bin;VertexBuffer.9efa60d586f07208.bin;VertexBuffer.82914bc247d61e8a.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@doors@doorframe_interiorhingeless_double_0:doorframe_interiorhingeless_double_low,doorframe_geo_4Shape,doorframe_interiorhingeless_double:door_frame_mat,TRIANGLE_LIST,690,173.714966,"[-120.0,-1.42108547e-14,-12.4562378]","[120.0,250.0,12.5]",IndexBuffer.c98ceaea9a75e5ff.bin,VertexBuffer.30818205e73e816e.bin;VertexBuffer.09933be1b0126c99.bin;VertexBuffer.b717a142373fc5e8.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@stands@clutchtime_stands_tunnel:clutchtime_stands_tunnel_low,clutchtime_stands_tunnel_geo_lowShape,clutchtime_stands_tunnel:tunnel_mat,TRIANGLE_LIST,132,554.842712,"[-10.000144,-10.0,-982.123291]","[372.732788,394.975555,0.000452638]",IndexBuffer.4e1db2b4c58f2e58.bin,VertexBuffer.37029293a2a9decc.bin;VertexBuffer.5e2114545f40ded8.bin;VertexBuffer.7b90edcc2d9f99a7.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_85:light_ceilinga_round_low,light_ceilinga_round_geoShape,light_ceilinga_round:frame_mat,TRIANGLE_LIST,1176,6.48567724,"[-0.540039062,-5.94119263,-6.48477173]","[0.540039062,7.02120972,6.48477173]",IndexBuffer.7584bd862f0b2ffc.bin,VertexBuffer.63474ccf5654887f.bin;VertexBuffer.df64c15c348c7316.bin;VertexBuffer.4020ac836c486c5b.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_85:light_ceilinga_round_low,,light_ceilinga_round:light_mat,,84,6.48567724,"[-0.540039062,-5.94119263,-6.48477173]","[0.540039062,7.02120972,6.48477173]",IndexBuffer.7584bd862f0b2ffc.bin,VertexBuffer.63474ccf5654887f.bin;VertexBuffer.df64c15c348c7316.bin;VertexBuffer.4020ac836c486c5b.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony@clutchtime_balcony_c_1:clutchtime_balcony_c_low,clutchtime_balcony_c_geo_lowShape,clutchtime_ceiling_ribs:ceilingribs_mat,TRIANGLE_LIST,120,572.242065,"[-319.893005,-80.3305054,-1043.60559]","[319.893311,0.0,0.0]",IndexBuffer.8db72dddadcc6d0d.bin,VertexBuffer.b4b394b01785924f.bin;VertexBuffer.3d5f29b13905963b.bin;VertexBuffer.f1bc775e5939492d.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panelslights@clutchtime_ceilingpanellight_c:clutchtime_ceilingpanellight_c_low,clutchtime_ceilingpanellight_c_geo_lowShape,clutchtime_ceilingpanellight_e:lighte_mat,TRIANGLE_LIST,312,2456.04907,"[-2455.92041,0.0,-35.7003784]","[2455.92041,0.0,251.396729]",IndexBuffer.cab694bc24f9c84c.bin,VertexBuffer.4b7cba81ae323a09.bin;VertexBuffer.f48a887f9b61d7c3.bin;VertexBuffer.7f1323925ad0d6dc.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panels@clutchtime_ceilingpanel_f:clutchtime_ceilingpanel_f_low,clutchtime_ceilingpanel_f_geo_lowShape,clutchtime_ceilingpanel_c:panelc_mat,TRIANGLE_LIST,3744,2488.33447,"[-2486.16016,0.0,-19.4567871]","[2486.16064,212.037842,214.097656]",IndexBuffer.96c43927d551f9cb.bin,VertexBuffer.11ed7f7a4be94b2e.bin;VertexBuffer.af381e528d4b8979.bin;VertexBuffer.1092f6685ebfacb3.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@scorecube@clutchtime_scorecube_screen:clutchtime_scorecube_screen_low,clutchtime_scorecube_screen_geo_lowShape,clutchtime_ceilingpanellight_e:lighte_mat,TRIANGLE_LIST,720,1059.56213,"[-1049.99792,0.0,-2099.99609]","[1050.0,284.070068,0.0]",IndexBuffer.540af4fdaa3c49b2.gz,VertexBuffer.6a3d3ef6b6663e09.bin;VertexBuffer.f47e5d667f020038.bin;VertexBuffer.0eba11cfb619e5c9.gz
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@scorecube@clutchtime_scorecube_screen:clutchtime_scorecube_screen_low,,clutchtime_scorecube_screen:dorna_LCD_mat,,720,1059.56213,"[-1049.99792,0.0,-2099.99609]","[1050.0,284.070068,0.0]",IndexBuffer.540af4fdaa3c49b2.gz,VertexBuffer.6a3d3ef6b6663e09.bin;VertexBuffer.f47e5d667f020038.bin;VertexBuffer.0eba11cfb619e5c9.gz
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@scorecube@clutchtime_scorecube_screen:clutchtime_scorecube_screen_low,,clutchtime_scorecube_screen:gamestats_ribbon_mat,,720,1059.56213,"[-1049.99792,0.0,-2099.99609]","[1050.0,284.070068,0.0]",IndexBuffer.540af4fdaa3c49b2.gz,VertexBuffer.6a3d3ef6b6663e09.bin;VertexBuffer.f47e5d667f020038.bin;VertexBuffer.0eba11cfb619e5c9.gz
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@scorecube@clutchtime_scorecube_screen:clutchtime_scorecube_screen_low,,clutchtime_scorecube_screen:metal_mat,,7920,1059.56213,"[-1049.99792,0.0,-2099.99609]","[1050.0,284.070068,0.0]",IndexBuffer.540af4fdaa3c49b2.gz,VertexBuffer.6a3d3ef6b6663e09.bin;VertexBuffer.f47e5d667f020038.bin;VertexBuffer.0eba11cfb619e5c9.gz
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_8:curtain100x20_arena_straight500c,curtain100x20_arena_straight500c_geoShape,curtain100x20_arena_straight500c:7783941f:curtain_arena_mat,TRIANGLE_LIST,720,254.930252,"[0.074591458,0.0,-0.841381133]","[99.8438721,500.0,19.0297165]",IndexBuffer.449df05af93ab9d0.bin,VertexBuffer.8ec8c80577a75946.bin;VertexBuffer.39f6d8447dba6f7c.bin;VertexBuffer.857b7b247e9b99e4.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornacorner_1:clutchtime_court_dornacorner_low,pad_bottomShape,clutchtime_court_dorna:b15a0423:pad_mat,TRIANGLE_LIST,1272,331.366791,"[-399.999939,0.0,0.0]","[73.4956055,115.128059,473.495605]",IndexBuffer.7b9df6c1416bfc97.bin,VertexBuffer.3417d1bf93ec890c.bin;VertexBuffer.1353f28234fa025e.bin;VertexBuffer.e99928f76e8ff23a.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornacorner_1:clutchtime_court_dornacorner_low,LED_housing_cornerShape,,,1026,331.366791,"[-399.999939,0.0,0.0]","[73.4956055,115.128059,473.495605]",IndexBuffer.7b9df6c1416bfc97.bin,VertexBuffer.3417d1bf93ec890c.bin;VertexBuffer.1353f28234fa025e.bin;VertexBuffer.e99928f76e8ff23a.bin
